CRASH DATE,CRASH TIME,LATITUDE,LONGITUDE,BOROUGH,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,datetime,iso_datetime,year,month,temperature,precipitation,weather_condition
09/01/2025,18:00,40.834415,-73.928535,BRONX,1.0,0.0,1,0,0,0,0,0,4839089,2025-09-01 18:00:00,2025-09-01T18:00,2025,9,23.1,0.0,Clear
06/20/2025,16:00,40.8247,-73.931114,BRONX,1.0,0.0,0,0,0,0,1,0,4824439,2025-06-20 16:00:00,2025-06-20T16:00,2025,6,28.2,0.0,Cloudy
09/22/2025,15:00,40.8305,-73.86162,BRONX,1.0,0.0,0,0,1,0,0,0,4844447,2025-09-22 15:00:00,2025-09-22T15:00,2025,9,23.0,0.0,Cloudy
01/30/2025,17:00,40.860268,-73.901634,BRONX,1.0,0.0,0,0,1,0,0,0,4790213,2025-01-30 17:00:00,2025-01-30T17:00,2025,1,-0.6,0.0,Cloudy
02/18/2025,16:00,40.861866,-73.91274,BRONX,1.0,0.0,0,0,0,0,1,0,4794501,2025-02-18 16:00:00,2025-02-18T16:00,2025,2,-3.8,0.0,Cloudy
05/04/2025,0:00,40.85713,-73.88079,BRONX,6.0,0.0,0,0,0,0,6,0,4810372,2025-05-04 00:00:00,2025-05-04T00:00,2025,5,18.6,0.5,Drizzle
06/06/2025,16:00,40.82223,-73.89368,BRONX,1.0,0.0,0,0,0,0,1,0,4819099,2025-06-06 16:00:00,2025-06-06T16:00,2025,6,28.4,0.0,Cloudy
10/02/2025,7:00,40.807808,-73.923836,BRONX,1.0,0.0,0,0,0,0,1,0,4846877,2025-10-02 07:00:00,2025-10-02T07:00,2025,10,11.6,0.0,Clear
02/21/2025,12:00,40.888325,-73.822075,BRONX,1.0,0.0,0,0,0,0,1,0,4794336,2025-02-21 12:00:00,2025-02-21T12:00,2025,2,-1.0,0.0,Clear
05/02/2025,0:00,40.84272,-73.88594,BRONX,2.0,0.0,1,0,0,0,1,0,4812039,2025-05-02 00:00:00,2025-05-02T00:00,2025,5,15.1,0.0,Cloudy
05/30/2025,0:00,40.862736,-73.90332,BRONX,1.0,0.0,1,0,0,0,0,0,4817247,2025-05-30 00:00:00,2025-05-30T00:00,2025,5,16.7,0.0,Cloudy
02/07/2025,15:00,40.809555,-73.92352,BRONX,1.0,0.0,0,0,0,0,1,0,4791660,2025-02-07 15:00:00,2025-02-07T15:00,2025,2,0.7,0.0,Clear
10/10/2025,0:00,40.85713,-73.88079,BRONX,1.0,0.0,0,0,0,0,1,0,4848753,2025-10-10 00:00:00,2025-10-10T00:00,2025,10,8.1,0.0,Clear
01/04/2025,0:00,40.849323,-73.85028,BRONX,1.0,0.0,0,0,0,0,1,0,4783605,2025-01-04 00:00:00,2025-01-04T00:00,2025,1,-1.7,0.0,Clear
03/01/2025,22:00,40.892254,-73.861626,BRONX,0.0,0.0,0,0,0,0,0,0,4795741,2025-03-01 22:00:00,2025-03-01T22:00,2025,3,-2.3,0.0,Clear
09/21/2025,0:00,40.828304,-73.88295,BRONX,1.0,0.0,1,0,0,0,0,0,4845272,2025-09-21 00:00:00,2025-09-21T00:00,2025,9,16.2,0.0,Clear
02/14/2025,0:00,40.83989,-73.88847,BRONX,1.0,0.0,0,0,0,0,1,0,4792532,2025-02-14 00:00:00,2025-02-14T00:00,2025,2,-0.7,0.0,Clear
02/24/2025,9:00,40.883183,-73.856,BRONX,1.0,0.0,1,0,0,0,0,0,4794914,2025-02-24 09:00:00,2025-02-24T09:00,2025,2,2.5,0.0,Clear
09/26/2025,9:00,40.82734,-73.89385,BRONX,1.0,0.0,0,0,0,0,1,0,4846897,2025-09-26 09:00:00,2025-09-26T09:00,2025,9,22.7,0.0,Cloudy
01/19/2025,2:00,40.845177,-73.91416,BRONX,2.0,0.0,0,0,0,0,2,0,4786860,2025-01-19 02:00:00,2025-01-19T02:00,2025,1,0.9,0.0,Clear
07/25/2025,17:00,40.834187,-73.90958,BRONX,0.0,0.0,0,0,0,0,0,0,4831289,2025-07-25 17:00:00,2025-07-25T17:00,2025,7,32.1,0.0,Cloudy
01/09/2025,13:00,40.857525,-73.88179,BRONX,1.0,0.0,0,0,0,0,1,0,4785051,2025-01-09 13:00:00,2025-01-09T13:00,2025,1,-2.0,0.0,Cloudy
01/30/2025,13:00,40.82143,-73.8794,BRONX,1.0,0.0,0,0,0,0,1,0,4790378,2025-01-30 13:00:00,2025-01-30T13:00,2025,1,0.2,0.0,Clear
05/16/2025,23:00,40.828598,-73.92172,BRONX,1.0,0.0,0,0,0,0,1,0,4813778,2025-05-16 23:00:00,2025-05-16T23:00,2025,5,16.8,0.0,Cloudy
07/12/2025,18:00,40.87036,-73.843445,BRONX,1.0,0.0,0,0,0,0,1,0,4827249,2025-07-12 18:00:00,2025-07-12T18:00,2025,7,25.8,0.0,Cloudy
05/24/2025,17:00,40.855995,-73.844215,BRONX,1.0,0.0,0,0,0,0,1,0,4815458,2025-05-24 17:00:00,2025-05-24T17:00,2025,5,15.2,0.0,Cloudy
05/30/2025,21:00,40.858707,-73.903694,BRONX,1.0,0.0,1,0,0,0,0,0,4816919,2025-05-30 21:00:00,2025-05-30T21:00,2025,5,16.3,0.0,Cloudy
07/11/2025,12:00,40.821804,-73.87663,BRONX,1.0,0.0,1,0,0,0,0,0,4827445,2025-07-11 12:00:00,2025-07-11T12:00,2025,7,28.9,0.0,Cloudy
02/13/2025,12:00,40.85776,-73.90094,BRONX,1.0,0.0,1,0,0,0,0,0,4793296,2025-02-13 12:00:00,2025-02-13T12:00,2025,2,3.1,0.0,Cloudy
06/05/2025,16:00,40.857807,-73.84005,BRONX,1.0,0.0,0,0,1,0,0,0,4818283,2025-06-05 16:00:00,2025-06-05T16:00,2025,6,30.6,0.3,Drizzle
08/17/2025,13:00,40.86175,-73.893394,BRONX,1.0,0.0,1,0,0,0,0,0,4839235,2025-08-17 13:00:00,2025-08-17T13:00,2025,8,33.5,0.0,Cloudy
08/13/2025,18:00,40.882874,-73.90223,BRONX,1.0,0.0,0,0,1,0,0,0,4836177,2025-08-13 18:00:00,2025-08-13T18:00,2025,8,27.9,0.0,Cloudy
07/23/2025,15:00,40.90348,-73.85034,BRONX,1.0,0.0,0,0,1,0,0,0,4830212,2025-07-23 15:00:00,2025-07-23T15:00,2025,7,27.2,0.0,Cloudy
05/31/2025,23:00,40.848682,-73.88378,BRONX,1.0,0.0,0,0,0,0,1,0,4818666,2025-05-31 23:00:00,2025-05-31T23:00,2025,5,11.3,0.0,Cloudy
04/21/2025,17:00,40.874233,-73.90823,BRONX,3.0,0.0,0,0,0,0,3,0,4807510,2025-04-21 17:00:00,2025-04-21T17:00,2025,4,11.7,0.0,Cloudy
